Time,Google Coordinate X, Google Coordinate Y, Speed, Direction, O2, Pressure, Temperature, Nox,PM_CONC, PM_TIME, Egs Ready
05/19/21 11:41:55  ,56.10233833,10.10486,0.666,12.73,  NaN ,15.9,18.7, NaN  ,0,14122, false
05/19/21 11:41:56  ,56.10233833,10.10485833,0.6475,12.73,  NaN ,15.6,18.7, NaN  ,0,15121, false
05/19/21 11:41:57  ,56.10234333,10.104855,0.925,12.73,  NaN ,15.6,18.7, NaN  ,0,16120, false
05/19/21 11:41:58  ,56.10234667,10.10485167,1.11,12.73,  NaN ,15.9,18.9, NaN  ,0,17119, false
05/19/21 11:41:59  ,56.10234167,10.10484833,0.6845,12.73,  NaN ,15.6,18.9, NaN  ,0,18119, false
05/19/21 11:42:00  ,56.10234,10.10485,0.444,12.73,  NaN ,15.9,18.9, NaN  ,0,19118, false
05/19/21 11:42:01  ,56.10232667,10.10484167,1.036,12.73,  NaN ,15.6,18.7, NaN  ,0,20117, false
05/19/21 11:42:02  ,56.102325,10.104835,0.7955,12.73,  NaN ,15.9,18.7, NaN  ,0,21116, false
05/19/21 11:42:03  ,56.10232333,10.10483333,0.3885,12.73,20.2,15.9,18.9,512.7,0,22115, false
05/19/21 11:42:04  ,56.10232333,10.104835,0.7215,12.73,20.2,15.6,18.8,399.8,0,23114, false
05/19/21 11:42:05  ,56.10232333,10.104835,0.9065,12.73,20.2,15.6,18.8,302.2,0,24113, false
05/19/21 11:42:06  ,56.10232167,10.10483333,0.9435,12.73,20.2,15.6,18.6,236.7,0,25112, false
05/19/21 11:42:07  ,56.10232,10.104835,1.0545,12.73,20.3,15.9,18.6,213.7,0,26111, false
05/19/21 11:42:08  ,56.10231667,10.104835,0.7955,12.73,20.3,15.9,18.7,212.7,0,27110, false
05/19/21 11:42:09  ,56.10231667,10.104835,0.3885,12.73,20.3,15.9,18.8,163.1,0,28109, false
05/19/21 11:42:10  ,56.10231667,10.10483333,0.3145,12.73,20.3,15.6,18.6,108.5,0,29109, false
05/19/21 11:42:11  ,56.10232,10.10482,4.3845,314.47,20.4,16.5,18.7,80.5,0,30108, false
05/19/21 11:42:12  ,56.10231667,10.10480667,1.8315,314.47,20.4,15.9,18.8,65.4,0,31107, false
05/19/21 11:42:13  ,56.10231,10.10480333,0.777,314.47,20.4,15.6,18.8,66.4,0,32106, false
05/19/21 11:42:14  ,56.10230333,10.10479667,0.9435,314.47,20.4,14.8,18.7,79,0,33105, false
05/19/21 11:42:15  ,56.10229667,10.10479333,0.4625,314.47,20.4,15.9,18.7,87.3,0,34104, false
05/19/21 11:42:16  ,56.10229333,10.10479167,0.148,314.47,20.4,15.9,18.7,73.1,0,35103, false
05/19/21 11:42:17  ,56.10228833,10.10478667,0.333,314.47,20.4,16.2,18.7,47.3,0,36102, false
05/19/21 11:42:18  ,56.102285,10.10478167,0.3145,314.47,20.5,15.9,18.8,41.4,0,37101, false
05/19/21 11:42:19  ,56.10228167,10.10478,0.2405,314.47,20.5,15.6,18.7,39.5,0,38100, false
05/19/21 11:42:20  ,56.10227667,10.104775,0.888,314.47,20.5,16.2,18.8,30.2,0,39099, false
05/19/21 11:42:21  ,56.10227,10.10477167,0.9435,314.47,20.5,15.6,18.8,25.9,0,40098, false
05/19/21 11:42:22  ,56.10227333,10.10477167,0.222,314.47,20.5,16.2,18.8,17.1,0,41097, false
05/19/21 11:42:23  ,56.10227333,10.10477167,0.148,314.47,20.5,15.6,18.7,10.3,0,42096, false
05/19/21 11:42:24  ,56.10227333,10.10477167,0.148,314.47,20.5,15.9,18.8,9.3,0,43095, false
05/19/21 11:42:25  ,56.10227333,10.10477167,0.222,314.47,20.5,15.9,18.6,20.4,0,44094, false
05/19/21 11:42:26  ,56.10227333,10.10477167,0.111,314.47,20.5,15.6,18.8,28.8,0,45093, false
05/19/21 11:42:27  ,56.10227333,10.10477,0.0925,314.47,20.5,15.9,18.8,17.5,0,46092, false
05/19/21 11:42:28  ,56.10227333,10.10477,0.148,314.47,20.5,15.6,18.8,8.8,0,47091, false
05/19/21 11:42:29  ,56.10227333,10.10477,0.1295,314.47,20.5,16.2,18.8,4.4,0,48090, false
05/19/21 11:42:30  ,56.10227167,10.10477,0.1665,314.47,20.5,15.6,18.8,8.3,0,49089, false
05/19/21 11:42:31  ,56.102275,10.10476167,0.074,314.47,20.5,14.8,18.8,20.4,0,50088, false
05/19/21 11:42:32  ,56.10227667,10.104755,0.1295,314.47,20.5,15.6,18.8,18.5,0,51087, false
05/19/21 11:42:32  ,56.10228,10.10475,0.1665,314.47,20.5,15.6,18.8,18.5,0,51087, false
05/19/21 11:42:33  ,56.10229333,10.104715,0.148,314.47,20.5,15.6,18.8,8.3,0,52086, false
05/19/21 11:42:34  ,56.10229333,10.104715,0.0185,314.47,20.5,14.8,18.9,0.5,0,54083, false
05/19/21 11:42:35  ,56.10229333,10.104715,0,314.47,20.5,14.8,18.9,0.5,0,54083, false
05/19/21 11:42:36  ,56.10229333,10.104715,0,314.47,20.5,15.6,18.8,5.8,0,55082, false
05/19/21 11:42:37  ,56.10229333,10.104715,0,314.47,20.5,15.6,18.9,20,0,56081, false
05/19/21 11:42:38  ,56.10229333,10.104715,0,314.47,20.5,15.6,18.9,14.2,0,57080, false
05/19/21 11:42:39  ,56.10229333,10.104715,0,314.47,20.5,15.6,19,1.5,0,59078, false
05/19/21 11:42:40  ,56.10229333,10.104715,0,314.47,20.5,15.6,19,1.5,0,59078, false
05/19/21 11:42:41  ,56.10229333,10.10471333,0,314.47,20.5,15.6,18.8,2,0,60077, false
05/19/21 11:42:42  ,56.10229333,10.10471333,0,314.47,20.5,14.8,18.8,8.8,0,61076, false
05/19/21 11:42:43  ,56.10229333,10.10471333,0,314.47,20.5,14.8,18.8,13.7,0,62074, false
05/19/21 11:42:44  ,56.10229333,10.10471333,0,314.47,20.5,15.9,18.8,2.5,0,64072, false
05/19/21 11:42:45  ,56.10229333,10.10471333,0,314.47,20.5,15.9,18.8,2.5,0,64072, false
05/19/21 11:42:46  ,56.10229333,10.10471333,0,314.47,20.5,14.8,18.8,6.3,0,65071, false
05/19/21 11:42:47  ,56.10229333,10.10471333,0,314.47,20.5,15.6,18.8,17.1,0,66070, false
05/19/21 11:42:48  ,56.10229333,10.10471333,0,314.47,20.5,15.6,18.8,11.2,0,67069, false
05/19/21 11:42:49  ,56.10229333,10.10471333,0,314.47,20.5,15.6,19,6.3,0,69066, false
05/19/21 11:42:50  ,56.10229333,10.10471333,0,314.47,20.5,15.6,19,6.3,0,69066, false
05/19/21 11:42:51  ,56.102295,10.10471333,0,314.47,20.5,15.6,19,5.8,0,70065, false
05/19/21 11:42:52  ,56.102295,10.10471333,0,314.47,20.5,15.6,19,5.4,0,71064, false
05/19/21 11:42:53  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.1,4.9,0,72063, false
05/19/21 11:42:54  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.2,3.9,0,74061, false
05/19/21 11:42:55  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.2,3.9,0,74061, false
05/19/21 11:42:56  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.1,4.4,0,75060, false
05/19/21 11:42:57  ,56.102295,10.10471333,0,314.47,20.5,15.9,19.2,3.4,0,76059, false
05/19/21 11:42:58  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.2,3.4,0,77057, false
05/19/21 11:42:59  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.2,2.9,0,79055, false
05/19/21 11:43:00  ,56.102295,10.10471333,0,314.47,20.5,15.6,19.2,2.9,0,79055, false
05/19/21 11:43:01  ,56.102295,10.10471167,0,314.47,20.5,15.6,19.1,2.5,0,80054, false
05/19/21 11:43:02  ,56.102295,10.10471167,0,314.47,20.5,15.6,19.1,2.5,0,81053, false
05/19/21 11:43:03  ,56.102295,10.10471167,0,314.47,20.5,15.6,19.1,2.5,0,82052, false
05/19/21 11:43:04  ,56.102295,10.10471167,0,314.47,20.5,15.6,19.1,2.5,0,84050, false
05/19/21 11:43:05  ,56.102295,10.10471167,0,314.47,20.5,15.6,19.1,2.5,0,84050, false
05/19/21 11:43:06  ,56.10229667,10.10471167,0,314.47,20.5,14.8,19.2,2.5,0,85048, false
05/19/21 11:43:07  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.2,2,0,86047, false
05/19/21 11:43:08  ,56.10229667,10.10471167,0,314.47,20.5,15.9,19.1,2,0,87046, false
05/19/21 11:43:09  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.2,2.5,0,89044, false
05/19/21 11:43:10  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.2,2.5,0,89044, false
05/19/21 11:43:11  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.2,2,0,90043, false
05/19/21 11:43:12  ,56.10229667,10.10471167,0,314.47,20.5,15.9,19.3,2,0,91042, false
05/19/21 11:43:13  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,1.5,0,92041, false
05/19/21 11:43:14  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,1.5,0,94038, false
05/19/21 11:43:15  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,1.5,0,94038, false
05/19/21 11:43:16  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,2.5,0,95037, false
05/19/21 11:43:17  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.5,1.5,0,96036, false
05/19/21 11:43:18  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,1.5,0,507, false
05/19/21 11:43:19  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,2,0,2504, false
05/19/21 11:43:20  ,56.10229667,10.10471167,0,314.47,20.5,15.6,19.4,2,0,2504, false
05/19/21 11:43:21  ,56.10229667,10.10471,0,314.47,20.5,15.6,19.4,1.5,0,3503, false
05/19/21 11:43:22  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.4,1.5,0,4502, false
05/19/21 11:43:23  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.5,1.5,0,5501, false
05/19/21 11:43:24  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.5,1.5,0,7499, false
05/19/21 11:43:25  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.5,1.5,0,7499, false
05/19/21 11:43:26  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.5,1.5,0,8498, false
05/19/21 11:43:27  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.6,1,0,9496, false
05/19/21 11:43:28  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.6,1,0,10495, false
05/19/21 11:43:29  ,56.10229833,10.10471,0,314.47,20.5,15.9,19.7,1,0,12493, false
05/19/21 11:43:30  ,56.10229833,10.10471,0,314.47,20.5,15.9,19.7,1,0,12493, false
05/19/21 11:43:31  ,56.10229833,10.10471,0,314.47,20.5,15.9,19.7,1,0,13492, false
05/19/21 11:43:32  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.7,0.5,0,14491, false
05/19/21 11:43:33  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.7,1.5,0,15490, false
05/19/21 11:43:34  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.6,0.5,0,17487, false
05/19/21 11:43:35  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.6,0.5,0,17487, false
05/19/21 11:43:36  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.8,0.5,0,18486, false
05/19/21 11:43:37  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.7,1,0,19485, false
05/19/21 11:43:38  ,56.10229833,10.10471,0,314.47,20.5,15.6,19.7,0.5,0,20484, false
05/19/21 11:43:39  ,56.1023,10.10471,0,314.47,20.5,15.9,19.8,0.5,0,22481, false
05/19/21 11:43:40  ,56.1023,10.10471,0,314.47,20.5,15.9,19.8,0.5,0,22481, false
05/19/21 11:43:41  ,56.1023,10.10471,0,314.47,20.5,15.9,19.8,0.5,0,23480, false
05/19/21 11:43:42  ,56.1023,10.10471,0,314.47,20.5,15.6,19.8,0,0,24479, false
05/19/21 11:43:43  ,56.1023,10.10471,0,314.47,20.5,15.9,20,1,0,25478, false
05/19/21 11:43:44  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,27476, false
05/19/21 11:43:45  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,27476, false
05/19/21 11:43:46  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,28474, false
05/19/21 11:43:47  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,29473, false
05/19/21 11:43:48  ,56.1023,10.10471,0,314.47,20.5,15.9,20,1,0,30472, false
05/19/21 11:43:49  ,56.1023,10.10471,0,314.47,20.5,15.1,20,1,0,32470, false
05/19/21 11:43:50  ,56.1023,10.10471,0,314.47,20.5,15.1,20,1,0,32470, false
05/19/21 11:43:51  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,33468, false
05/19/21 11:43:52  ,56.1023,10.10471,0,314.47,20.5,15.6,20,1,0,34467, false
05/19/21 11:43:53  ,56.1023,10.10471,0,314.47,20.5,15.1,19.9,0.5,0,35466, false
05/19/21 11:43:54  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,37464, false
05/19/21 11:43:55  ,56.1023,10.10471,0,314.47,20.5,15.6,20,0.5,0,37464, false
05/19/21 11:43:56  ,56.1023,10.10471,0,314.47,20.5,15.6,19.9,0,0,38462, false
05/19/21 11:43:57  ,56.10230167,10.10471,0,314.47,20.5,15.6,20,1,0,39461, false
05/19/21 11:43:58  ,56.10230167,10.10471,0,314.47,20.5,15.1,20,0.5,0,40460, false
05/19/21 11:43:59  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.1,0,0,42458, false
05/19/21 11:44:00  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.1,0,0,42458, false
05/19/21 11:44:01  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.2,0.5,0,43456, false
05/19/21 11:44:02  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.3,0.5,0,44455, false
05/19/21 11:44:03  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.2,0.5,0,45454, false
05/19/21 11:44:04  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.3,1,0,47452, false
05/19/21 11:44:05  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.3,1,0,47452, false
05/19/21 11:44:06  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.3,0,0,48450, false
05/19/21 11:44:07  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.3,0,0,49449, false
05/19/21 11:44:08  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.2,0.5,0,50448, false
05/19/21 11:44:09  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.3,0,0,52445, false
05/19/21 11:44:10  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.3,0,0,52445, false
05/19/21 11:44:11  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0,0,53444, false
05/19/21 11:44:12  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.4,1,0,54443, false
05/19/21 11:44:13  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0,0,55442, false
05/19/21 11:44:14  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,57439, false
05/19/21 11:44:15  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,57439, false
05/19/21 11:44:16  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.5,0,0,58438, false
05/19/21 11:44:17  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,59436, false
05/19/21 11:44:18  ,56.10230167,10.10471,0,314.47,20.5,15.1,20.4,0.5,0,60435, false
05/19/21 11:44:19  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,62433, false
05/19/21 11:44:20  ,56.10230167,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,62433, false
05/19/21 11:44:21  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,63431, false
05/19/21 11:44:22  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,64430, false
05/19/21 11:44:23  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0,0,65429, false
05/19/21 11:44:24  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0,0,67426, false
05/19/21 11:44:25  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0,0,67426, false
05/19/21 11:44:26  ,56.10230333,10.10471,0,314.47,20.5,15.1,20.6,0,0,68425, false
05/19/21 11:44:27  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.6,0.5,0,69424, false
05/19/21 11:44:28  ,56.10230333,10.10471,0,314.47,20.5,15.1,20.6,0,0,70423, false
05/19/21 11:44:29  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.5,0,0,72420, false
05/19/21 11:44:30  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.5,0,0,72420, false
05/19/21 11:44:31  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,73419, false
05/19/21 11:44:32  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.3,0,0,74418, false
05/19/21 11:44:33  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.3,1.5,0,75416, false
05/19/21 11:44:34  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,77414, false
05/19/21 11:44:35  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,77414, false
05/19/21 11:44:36  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,78412, false
05/19/21 11:44:37  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.3,0.5,0,79411, false
05/19/21 11:44:38  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.5,0.5,0,80410, false
05/19/21 11:44:39  ,56.10230333,10.10471,0,314.47,20.5,15.9,20.5,0.5,0,82407, false
05/19/21 11:44:40  ,56.10230333,10.10471,0,314.47,20.5,15.9,20.5,0.5,0,82407, false
05/19/21 11:44:41  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.6,0.5,0,83406, false
05/19/21 11:44:42  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,84404, false
05/19/21 11:44:43  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0,0,85403, false
05/19/21 11:44:44  ,56.10230333,10.10471,0,314.47,20.5,15.9,20.4,0,0,87400, false
05/19/21 11:44:45  ,56.10230333,10.10471,0,314.47,20.5,15.9,20.4,0,0,87400, false
05/19/21 11:44:46  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,88399, false
05/19/21 11:44:47  ,56.10230333,10.10471,0,314.47,20.5,15.1,20.4,0.5,0,89398, false
05/19/21 11:44:48  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.4,0.5,0,90396, false
05/19/21 11:44:49  ,56.10230333,10.10471,0,314.47,20.5,15.6,20.5,0,0,92394, false
05/19/21 11:44:50  ,56.102305,10.10471,0,314.47,20.5,15.6,20.5,0,0,92394, false
05/19/21 11:44:51  ,56.102305,10.10471,0,314.47,20.5,15.6,20.5,0.5,0,93392, false
05/19/21 11:44:52  ,56.102305,10.10471,0,314.47,20.5,15.6,20.4,1,0,94391, false
05/19/21 11:44:53  ,56.102305,10.10471,0,314.47,20.5,15.9,20.4,0,0,95390, false
05/19/21 11:44:54  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,97387, false
05/19/21 11:44:55  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,97387, false
05/19/21 11:44:56  ,56.102305,10.10471,0,314.47,20.5,15.9,20.6,0,0,98386, false
05/19/21 11:44:57  ,56.102305,10.10471,0,314.47,20.5,15.6,20.7,0,0,99384, false
05/19/21 11:44:58  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0.5,0,100383, false
05/19/21 11:44:59  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,102381, false
05/19/21 11:45:00  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,102381, false
05/19/21 11:45:01  ,56.102305,10.10471,0,314.47,20.5,15.6,20.7,0.5,0,103380, false
05/19/21 11:45:02  ,56.102305,10.10471,0,314.47,20.5,14.8,20.8,0.5,0,104378, false
05/19/21 11:45:03  ,56.102305,10.10471,0,314.47,20.5,15.1,20.6,0,0,105377, false
05/19/21 11:45:04  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,107375, false
05/19/21 11:45:05  ,56.102305,10.10471,0,314.47,20.5,15.6,20.6,0,0,107375, false
05/19/21 11:45:06  ,56.102305,10.10471,0,314.47,20.5,15.1,20.6,0.5,0,108373, false
05/19/21 11:45:07  ,56.102305,10.10471167,0.3145,314.47,20.5,15.1,20.6,0.5,0,109372, false
05/19/21 11:45:08  ,56.10231667,10.10471167,0.3885,314.47,20.5,15.1,20.6,0,0,110371, false
05/19/21 11:45:09  ,56.10232,10.10471333,0.2405,314.47,20.5,15.1,20.6,0.5,0,112368, false
05/19/21 11:45:10  ,56.10232,10.10471167,0,314.47,20.5,15.1,20.6,0.5,0,112368, false
05/19/21 11:45:11  ,56.10232,10.10471167,0,314.47,20.5,15.1,20.6,0,0,113367, false
05/19/21 11:45:12  ,56.10232,10.10471167,0,314.47,20.5,15.1,20.7,0.5,0,114366, false
05/19/21 11:45:13  ,56.10232,10.10471167,0,314.47,20.5,14.8,20.7,0.5,0,115365, false
05/19/21 11:45:14  ,56.10232,10.10471167,0,314.47,20.5,15.1,20.6,0,0,117362, false
05/19/21 11:45:15  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.6,0,0,117362, false
05/19/21 11:45:16  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.6,0.5,0,118361, false
05/19/21 11:45:17  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.6,0.5,0,119359, false
05/19/21 11:45:18  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.7,0,0,120358, false
05/19/21 11:45:19  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.7,0,0,122356, false
05/19/21 11:45:20  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.7,0,0,122356, false
05/19/21 11:45:21  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.6,0.5,0,123354, false
05/19/21 11:45:22  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.8,0.5,0,124353, false
05/19/21 11:45:23  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.7,0.5,0,125352, false
05/19/21 11:45:24  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.7,0,0,127350, false
05/19/21 11:45:25  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.7,0,0,127350, false
05/19/21 11:45:26  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.7,0.5,0,128348, false
05/19/21 11:45:27  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.7,0,0,129347, false
05/19/21 11:45:28  ,56.10232,10.10471333,0,314.47,20.5,15.6,20.6,0.5,0,130346, false
05/19/21 11:45:29  ,56.10232,10.10471333,0,314.47,20.5,15.1,20.7,0.5,0,132343, false
05/19/21 11:45:30  ,56.10232,10.10471167,0,314.47,20.5,15.1,20.7,0.5,0,132343, false
05/19/21 11:45:31  ,56.10232,10.10471167,0,314.47,20.1,14.8,20.5,1,0,133342, false
05/19/21 11:45:32  ,56.10232,10.10471167,0,314.47,19.5,16.2,20.6,10.9,0,134341, false
05/19/21 11:45:33  ,56.10232,10.10471167,0,314.47,18.7,15.1,20.6,45.2,0,135339, false
05/19/21 11:45:34  ,56.10232,10.10471167,0,314.47,17.4,15.1,20.4,149.6,0,137337, false
05/19/21 11:45:35  ,56.10232,10.10471167,0,314.47,17.4,15.1,20.4,149.6,0,137337, false
05/19/21 11:45:36  ,56.10232,10.10471167,0,314.47,16.7,15.9,20.4,215.1,0,138336, false
05/19/21 11:45:37  ,56.10232,10.10471167,0,314.47,16.1,15.1,20.6,267.7,0,139335, false
05/19/21 11:45:38  ,56.10232,10.10471167,0,314.47,15.7,15.6,20.6,312.7,0,140334, false
05/19/21 11:45:39  ,56.10232,10.10471167,0,314.47,14.8,15.6,20.6,388.7,0,142331, false
05/19/21 11:45:40  ,56.10232,10.10471167,0,314.47,14.8,15.6,20.6,388.7,0,142331, false
05/19/21 11:45:41  ,56.10232,10.10471167,0,314.47,14.5,14.8,20.6,427.2,0,143330, false
05/19/21 11:45:42  ,56.10232,10.10471167,0,314.47,14.2,14.8,20.6,462.6,0,144329, false
05/19/21 11:45:43  ,56.10232,10.10471167,0,314.47,13.9,14.8,20.5,491.7,0,145327, false
05/19/21 11:45:44  ,56.10232,10.10471167,0,314.47,13.7,15.1,20.6,525.2,0,147325, false
05/19/21 11:45:45  ,56.10232,10.10471167,0,314.47,13.7,15.1,20.6,525.2,0,147325, false
05/19/21 11:45:46  ,56.10232,10.10471167,0,314.47,13.6,14.8,20.6,533.3,0,148324, false
05/19/21 11:45:47  ,56.10232,10.10471167,0,314.47,13.5,13.8,20.6,547.1,0,149323, false
05/19/21 11:45:48  ,56.10232,10.10471167,0,314.47,13.4,13.8,20.5,559.3,0,150321, false
05/19/21 11:45:49  ,56.10232,10.10471167,0,314.47,13.3,16.2,20.5,584.2,0,152319, false
05/19/21 11:45:50  ,56.10232,10.10471167,0,314.47,13.3,16.2,20.5,584.2,0,152319, false
05/19/21 11:45:51  ,56.10232,10.10471167,0,314.47,13.3,15.6,20.4,591.6,0,153318, false
05/19/21 11:45:52  ,56.10232,10.10471167,0,314.47,13.3,15.1,20.5,601.1,0,154317, false
05/19/21 11:45:53  ,56.10232,10.10471167,0,314.47,13.2,15.6,20.5,608,0,155316, false
05/19/21 11:45:54  ,56.10232,10.10471167,0,314.47,13.3,15.6,20.4,614.4,0,157313, false
05/19/21 11:45:55  ,56.10232,10.10471167,0,314.47,13.3,15.6,20.4,614.4,0,157313, false
05/19/21 11:45:56  ,56.10232,10.10471167,0,314.47,13.3,15.1,20.3,614,0,158312, false
05/19/21 11:45:57  ,56.10232,10.10471167,0,314.47,13.4,15.1,20.4,614.2,0,159311, false
05/19/21 11:45:58  ,56.10232,10.10471167,0,314.47,13.4,14.8,20.4,617.8,0,160310, false
05/19/21 11:45:59  ,56.10232,10.10471167,0,314.47,13.5,14.8,20.4,616.7,0,162307, false
05/19/21 11:46:00  ,56.10232,10.10471167,0,314.47,13.5,14.8,20.4,616.7,0,162307, false
05/19/21 11:46:01  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.4,616.7,0,163306, false
05/19/21 11:46:02  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.4,616.7,0,164305, false
05/19/21 11:46:03  ,56.10232,10.10471167,0,314.47,13.5,15.6,20.3,617.2,0,165304, false
05/19/21 11:46:04  ,56.10232,10.10471167,0,314.47,13.5,14.2,20.3,618.5,0,167302, false
05/19/21 11:46:05  ,56.10232,10.10471167,0,314.47,13.5,14.2,20.3,618.5,0,167302, false
05/19/21 11:46:06  ,56.10232,10.10471167,0,314.47,13.5,14.2,20.4,619,0,168301, false
05/19/21 11:46:07  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.4,619.6,0,169299, false
05/19/21 11:46:08  ,56.10232,10.10471167,0,314.47,13.5,15.6,20.4,619.6,0,170298, false
05/19/21 11:46:09  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.4,612.9,0,172296, false
05/19/21 11:46:10  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.4,612.9,0,172296, false
05/19/21 11:46:11  ,56.10232,10.10471167,0,314.47,13.5,15.1,20.3,609,4.14,173295, false
